id_aluno,id_disciplina,data_inscricao
8237,3,2024-04-28
8238,4,2024-01-22
8239,4,2024-05-19
8240,1,2024-03-20
8241,3,2024-10-25
8242,3,2024-07-23
8243,2,2024-01-10
8244,1,2024-09-30
8245,4,2024-03-12
8246,4,2024-04-04
8247,3,2024-10-22
8248,2,2024-03-19
8249,2,2024-08-12
8250,2,2024-02-12
8251,3,2024-02-18
8252,1,2024-07-05
8253,2,2024-05-19
8254,4,2024-09-01
8255,2,2024-08-13
8256,1,2024-04-29
8257,3,2024-04-30
8258,2,2024-09-19
8259,2,2024-05-07
8260,3,2024-10-13
8261,4,2024-09-22
8262,4,2024-03-14
8263,2,2024-09-09
8264,2,2024-04-22
8265,4,2024-06-13
8266,1,2024-08-29
8267,4,2024-11-04
8268,2,2024-06-18
8269,1,2024-04-29
8270,2,2024-10-20
8271,3,2024-07-01
8272,2,2024-05-04
8273,1,2024-08-09
8274,1,2024-07-24
8275,4,2024-06-18
8276,4,2024-07-04
8277,2,2024-01-03
8278,3,2024-09-10
8279,4,2024-06-13
8280,2,2024-10-01
8281,4,2024-08-11
8282,2,2024-06-05
8283,4,2024-01-21
8284,4,2024-01-15
8285,2,2024-05-21
8286,3,2024-10-29
8287,4,2024-06-28
8288,2,2024-09-30
8289,4,2024-06-02
8290,4,2024-07-25
8291,2,2024-03-17
8292,2,2024-04-12
8293,3,2024-10-31
8294,1,2024-04-11
8295,2,2024-04-05
8296,1,2024-02-15
8297,4,2024-07-25
8298,3,2024-03-16
8299,3,2024-10-01
8300,2,2024-09-07
8301,1,2024-02-09
8302,2,2024-04-04
8303,4,2024-01-03
8304,1,2024-01-26
8305,3,2024-02-15
8306,4,2024-06-21
8307,4,2024-01-18
8308,4,2024-02-15
8309,3,2024-10-27
8310,4,2024-06-04
8311,3,2024-01-16
8312,1,2024-08-09
8313,3,2024-06-11
8314,1,2024-08-14
8315,4,2024-03-15
8316,1,2024-04-28
8317,1,2024-07-19
8318,2,2024-09-17
8319,4,2024-09-05
8320,1,2024-04-16
8321,1,2024-03-26
8322,3,2024-05-27
8323,2,2024-02-14
8324,1,2024-02-08
8325,3,2024-01-23
8326,3,2024-07-22
8327,4,2024-10-02
8328,2,2024-01-21
8329,4,2024-01-21
8330,4,2024-08-24
8331,1,2024-07-14
8332,1,2024-02-25
8333,1,2024-02-23
8334,3,2024-10-30
8335,3,2024-09-01
8336,1,2024-06-21
8337,3,2024-07-15
8338,2,2024-08-05
8339,3,2024-06-25
8340,2,2024-11-01
8341,3,2024-03-10
8342,2,2024-08-03
8343,2,2024-08-28
8344,2,2024-05-11
8345,4,2024-03-10
8346,2,2024-09-13
8347,2,2024-05-06
8348,4,2024-04-07
8349,3,2024-07-23
8350,1,2024-07-14
8351,4,2024-03-08
8352,4,2024-09-08
8353,3,2024-06-22
8354,3,2024-08-13
8355,3,2024-09-23
8356,2,2024-05-27
8357,3,2024-06-19
8358,3,2024-02-17
8359,2,2024-07-18
8360,3,2024-01-03
8361,3,2024-08-18
8362,1,2024-09-23
8363,4,2024-10-27
8364,2,2024-02-05
8365,3,2024-07-22
8366,1,2024-04-21
8367,1,2024-01-23
8368,2,2024-10-19
8369,2,2024-10-30
8370,2,2024-08-25
8371,4,2024-04-04
8372,1,2024-03-18
8373,1,2024-01-20
8374,1,2024-05-09
8375,1,2024-08-18
8376,3,2024-07-03
8377,2,2024-07-25
8378,1,2024-03-22
8379,3,2024-07-27
8380,1,2024-11-02
8381,1,2024-07-27
8382,3,2024-08-21
8383,2,2024-02-08
8384,2,2024-06-08
8385,1,2024-01-30
8386,1,2024-07-20
8387,2,2024-02-20
8388,2,2024-06-01
8389,4,2024-02-13
8390,2,2024-05-06
8391,2,2024-03-23
8392,4,2024-03-12
8393,4,2024-02-26
8394,4,2024-09-19
8395,1,2024-06-24
8396,2,2024-04-29
8397,4,2024-02-11
8398,1,2024-05-28
8399,4,2024-05-20
8400,4,2024-03-01
8401,3,2024-06-06
8402,1,2024-02-05
8403,2,2024-05-12
8404,1,2024-04-15
8405,2,2024-01-30
8406,4,2024-05-28
8407,4,2024-05-15
8408,3,2024-08-30
8409,4,2024-09-19
8410,2,2024-09-29
8411,3,2024-10-10
8412,1,2024-01-20
8413,1,2024-05-03
8414,1,2024-09-07
8415,4,2024-05-25
8416,1,2024-07-14
8417,2,2024-08-24
8418,3,2024-01-28
8419,4,2024-02-14
8420,2,2024-03-26
8421,2,2024-08-10
8422,1,2024-01-15
8423,2,2024-05-19
8424,2,2024-09-18
8425,2,2024-10-31
8426,4,2024-07-15
8427,4,2024-03-07
8428,3,2024-01-20
8429,2,2024-10-26
8430,4,2024-01-04
8431,1,2024-06-29
8432,4,2024-01-16
8433,3,2024-02-08
8434,4,2024-09-27
8435,2,2024-01-27
8436,2,2024-06-29
8437,4,2024-10-31
8438,3,2024-01-10
8439,4,2024-10-16
8440,4,2024-01-16
8441,4,2024-04-04
8442,1,2024-04-27
8443,2,2024-04-20
8444,3,2024-06-28
8445,2,2024-11-01
8446,3,2024-03-01
8447,4,2024-09-18
8448,3,2024-02-07
8449,3,2024-03-17
8450,3,2024-01-26
8451,2,2024-10-21
8452,2,2024-06-06
8453,4,2024-06-12
8454,4,2024-10-25
8455,2,2024-07-06
8456,2,2024-04-12
8457,4,2024-05-23
8458,1,2024-06-08
8459,4,2024-08-27
8460,3,2024-03-12
8461,3,2024-09-02
8462,2,2024-04-19
8463,1,2024-10-19
8464,2,2024-06-12
8465,2,2024-01-12
8466,2,2024-08-01
8467,1,2024-04-03
8468,3,2024-10-21
8469,1,2024-05-05
8470,2,2024-06-19
8471,4,2024-10-17
8472,3,2024-04-08
8473,3,2024-07-10
8474,4,2024-02-05
8475,4,2024-07-04
8476,2,2024-05-05
8477,1,2024-06-27
8478,3,2024-08-11
8479,1,2024-01-18
8480,1,2024-06-28
8481,3,2024-07-11
8482,2,2024-01-02
8483,3,2024-03-03
8484,2,2024-09-25
8485,3,2024-10-31
8486,4,2024-07-15
8487,4,2024-03-06
8488,4,2024-06-25
8489,2,2024-04-18
8490,2,2024-02-10
8491,3,2024-06-07
8492,2,2024-02-26
8493,2,2024-02-03
8494,3,2024-08-18
8495,3,2024-02-02
8496,2,2024-03-13
8497,2,2024-04-04
8498,2,2024-10-01
8499,3,2024-01-20
8500,1,2024-10-16
8501,4,2024-04-02
8502,2,2024-03-29
8503,3,2024-09-23
8504,3,2024-01-20
8505,2,2024-07-19
8506,3,2024-09-19
8507,3,2024-06-12
8508,3,2024-10-20
8509,2,2024-01-18
8510,1,2024-04-04
8511,4,2024-06-14
8512,2,2024-09-17
8513,2,2024-01-19
8514,4,2024-08-28
8515,2,2024-09-04
8516,2,2024-09-08
8517,2,2024-06-08
8518,3,2024-08-15
8519,3,2024-07-21
8520,3,2024-08-03
8521,3,2024-05-06
8522,2,2024-01-05
8523,4,2024-09-30
8524,3,2024-03-20
8525,4,2024-09-23
8526,1,2024-01-10
8527,3,2024-05-16
8528,4,2024-01-31
8529,2,2024-05-30
8530,2,2024-08-27
8531,2,2024-10-01
8532,3,2024-08-24
8533,4,2024-06-08
8534,3,2024-06-04
8535,1,2024-06-22
8536,3,2024-07-06
8537,3,2024-05-07
8538,1,2024-08-02
8539,2,2024-07-23
8540,4,2024-06-21
8541,3,2024-02-13
8542,4,2024-10-10
8543,1,2024-03-05
8544,3,2024-05-13
8545,4,2024-01-06
8546,3,2024-08-19
8547,4,2024-05-13
8548,2,2024-01-17
8549,3,2024-10-11
8550,4,2024-06-07
8551,4,2024-02-12
8552,1,2024-10-22
8553,4,2024-10-29
8554,4,2024-02-06
8555,1,2024-01-04
8556,4,2024-09-08
8557,1,2024-05-12
8558,1,2024-05-11
8559,2,2024-09-28
8560,3,2024-11-04
8561,2,2024-10-19
8562,2,2024-08-01
8563,4,2024-05-03
8564,2,2024-07-18
8565,3,2024-06-16
8566,1,2024-06-18
8567,4,2024-09-17
8568,3,2024-03-14
8569,4,2024-03-12
8570,4,2024-11-03
8571,3,2024-09-12
8572,1,2024-01-21
8573,1,2024-02-02
8574,3,2024-04-14
8575,1,2024-06-15
8576,2,2024-10-13
8577,3,2024-06-23
8578,2,2024-02-09
8579,4,2024-04-16
8580,4,2024-01-04
8581,2,2024-07-02
8582,4,2024-10-12
8583,1,2024-08-03
8584,4,2024-04-23
8585,3,2024-06-19
8586,2,2024-06-15
8587,1,2024-11-04
8588,3,2024-02-23
8589,3,2024-03-23
8590,1,2024-01-06
8591,3,2024-04-23
8592,2,2024-10-15
8593,1,2024-02-18
8594,2,2024-05-02
8595,4,2024-10-18
8596,3,2024-10-25
8597,2,2024-02-23
8598,1,2024-05-01
8599,2,2024-04-07
8600,3,2024-08-27
8601,3,2024-05-11
8602,3,2024-10-23
8603,4,2024-02-23
8604,1,2024-07-04
8605,2,2024-07-10
8606,2,2024-05-18
8607,4,2024-02-03
8608,4,2024-05-21
8609,1,2024-01-30
8610,4,2024-04-20
8611,3,2024-04-13
8612,1,2024-10-13
8613,4,2024-02-24
8614,4,2024-02-21
8615,2,2024-03-10
8616,1,2024-10-16
8617,3,2024-09-07
8618,3,2024-05-14
8619,1,2024-04-22
8620,3,2024-08-07
8621,2,2024-03-07
8622,3,2024-08-31
8623,4,2024-10-23
8624,1,2024-03-04
8625,4,2024-04-09
8626,1,2024-01-03
8627,4,2024-08-16
8628,2,2024-01-27
8629,2,2024-01-03
8630,3,2024-01-24
8631,4,2024-08-27
8632,3,2024-09-05
8633,2,2024-09-23
8634,4,2024-02-29
8635,1,2024-10-02
8636,3,2024-06-21
8637,1,2024-02-17
8638,4,2024-11-06
8639,3,2024-06-28
8640,4,2024-06-23
8641,2,2024-06-15
8642,1,2024-04-13
8643,4,2024-10-20
8644,3,2024-01-11
8645,1,2024-09-15
8646,3,2024-08-11
8647,4,2024-10-31
8648,2,2024-06-15
8649,1,2024-06-18
8650,4,2024-01-22
8651,1,2024-01-29
8652,3,2024-05-28
8653,4,2024-05-24
8654,1,2024-09-20
8655,3,2024-04-10
8656,2,2024-03-15
8657,4,2024-04-02
8658,2,2024-03-25
8659,4,2024-08-11
8660,2,2024-10-13
8661,2,2024-07-19
8662,3,2024-07-30
8663,1,2024-01-27
8664,2,2024-07-27
8665,1,2024-08-16
8666,1,2024-09-01
8667,2,2024-04-22
8668,3,2024-05-19
8669,2,2024-08-15
8670,4,2024-08-10
8671,1,2024-09-23
8672,3,2024-02-09
8673,4,2024-05-29
8674,2,2024-06-10
8675,3,2024-06-17
8676,3,2024-02-22
8677,1,2024-01-09
8678,4,2024-04-08
8679,4,2024-08-02
8680,3,2024-09-22
8681,1,2024-05-26
8682,1,2024-05-18
8683,4,2024-08-08
8684,2,2024-03-30
8685,3,2024-04-14
8686,1,2024-01-02
8687,3,2024-09-10
8688,2,2024-01-06
8689,4,2024-08-03
8690,1,2024-01-18
8691,4,2024-01-04
8692,2,2024-08-03
8693,2,2024-08-25
8694,3,2024-07-03
8695,3,2024-05-12
8696,3,2024-09-18
8697,3,2024-09-05
8698,2,2024-02-25
8699,4,2024-03-12
8700,1,2024-05-24
8701,1,2024-02-09
8702,1,2024-04-01
8703,3,2024-08-01
8704,3,2024-06-05
8705,3,2024-09-03
8706,2,2024-07-21
8707,4,2024-07-13
8708,1,2024-05-02
8709,1,2024-07-17
8710,4,2024-08-06
8711,2,2024-10-22
8712,2,2024-05-07
8713,2,2024-08-24
8714,4,2024-03-13
8715,4,2024-10-14
8716,1,2024-08-14
8717,2,2024-03-22
8718,3,2024-03-24
8719,4,2024-10-17
8720,4,2024-10-31
8721,2,2024-04-29
8722,2,2024-05-06
8723,4,2024-06-12
8724,4,2024-04-16
8725,3,2024-03-27
8726,4,2024-08-13
8727,4,2024-10-14
8728,3,2024-04-03
8729,4,2024-01-23
8730,4,2024-04-07
8731,1,2024-04-18
8732,1,2024-10-13
8733,2,2024-07-07
8734,4,2024-01-27
8735,4,2024-03-28
8736,4,2024-06-23
8737,1,2024-10-29
8738,4,2024-04-06
8739,2,2024-09-15
8740,2,2024-03-17
8741,1,2024-09-03
8742,1,2024-04-25
8743,3,2024-04-21
8744,2,2024-01-23
8745,1,2024-03-07
8746,1,2024-05-01
8747,4,2024-10-29
8748,2,2024-11-01
8749,2,2024-10-04
8750,4,2024-02-23
8751,1,2024-03-08
8752,2,2024-03-20
8753,4,2024-04-12
8754,1,2024-02-02
8755,2,2024-01-17
8756,4,2024-06-19
8757,4,2024-10-06
8758,1,2024-03-04
8759,1,2024-03-29
8760,1,2024-02-09
8761,4,2024-07-19
8762,4,2024-10-11
8763,2,2024-10-05
8764,3,2024-01-17
8765,1,2024-07-19
8766,4,2024-03-25
8767,3,2024-10-05
8768,4,2024-07-15
8769,4,2024-06-07
8770,4,2024-05-12
8771,3,2024-03-18
8772,2,2024-09-27
8773,3,2024-07-28
8774,3,2024-05-01
8775,2,2024-06-11
8776,3,2024-05-13
8777,4,2024-10-20
8778,2,2024-08-07
8779,1,2024-09-15
8780,2,2024-04-09
8781,1,2024-10-21
8782,3,2024-03-16
8783,3,2024-06-04
8784,4,2024-02-01
8785,2,2024-07-08
8786,4,2024-04-15
8787,3,2024-07-11
8788,3,2024-10-28
8789,4,2024-10-12
8790,1,2024-02-05
8791,3,2024-02-21
8792,2,2024-08-10
8793,3,2024-01-20
8794,4,2024-04-12
8795,1,2024-02-27
8796,2,2024-01-07
8797,3,2024-03-28
8798,3,2024-01-28
8799,1,2024-03-21
8800,3,2024-04-15
8801,4,2024-08-22
8802,4,2024-09-11
8803,3,2024-04-08
8804,4,2024-07-30
8805,4,2024-05-07
8806,4,2024-05-08
8807,1,2024-05-21
8808,3,2024-07-02
8809,1,2024-07-05
8810,1,2024-07-22
8811,3,2024-01-14
8812,1,2024-10-19
8813,4,2024-03-20
8814,1,2024-01-28
8815,1,2024-03-21
8816,2,2024-01-23
8817,3,2024-08-06
8818,4,2024-10-08
8819,1,2024-03-31
8820,4,2024-01-26
8821,2,2024-06-13
8822,1,2024-09-29
8823,4,2024-03-29
8824,4,2024-07-06
8825,3,2024-02-04
8826,1,2024-03-24
8827,4,2024-06-09
8828,1,2024-05-13
8829,1,2024-02-21
8830,4,2024-03-30
8831,4,2024-01-21
8832,4,2024-05-30
8833,2,2024-10-30
8834,1,2024-03-04
8835,3,2024-05-27
8836,1,2024-05-14
8837,4,2024-03-28
8838,1,2024-06-11
8839,3,2024-09-15
8840,3,2024-04-21
8841,1,2024-07-22
8842,4,2024-09-25
8843,1,2024-07-25
8844,3,2024-04-02
8845,4,2024-01-24
8846,3,2024-03-14
8847,1,2024-03-14
8848,4,2024-10-27
8849,2,2024-07-13
8850,4,2024-06-21
8851,3,2024-11-04
8852,3,2024-05-21
8853,2,2024-06-21
8854,4,2024-06-22
8855,4,2024-01-02
8856,3,2024-03-16
8857,3,2024-10-06
8858,4,2024-04-29
8859,3,2024-06-22
8860,3,2024-10-20
8861,1,2024-06-05
8862,3,2024-01-30
8863,3,2024-07-11
8864,3,2024-04-07
8865,2,2024-08-05
8866,3,2024-04-26
8867,1,2024-03-29
8868,1,2024-04-03
8869,4,2024-07-15
8870,1,2024-09-07
8871,4,2024-09-21
8872,1,2024-01-28
8873,4,2024-05-06
8874,4,2024-03-24
8875,2,2024-07-27
8876,4,2024-08-26
8877,3,2024-02-24
8878,4,2024-05-25
8879,4,2024-01-17
8880,2,2024-06-10
8881,1,2024-02-19
8882,3,2024-03-02
8883,3,2024-10-26
8884,4,2024-10-08
8885,3,2024-07-03
8886,4,2024-05-21
8887,2,2024-04-16
8888,4,2024-05-22
8889,2,2024-10-05
8890,3,2024-08-31
8891,1,2024-10-10
8892,1,2024-04-14
8893,3,2024-05-11
8894,4,2024-02-04
8895,2,2024-04-17
8896,2,2024-01-17
8897,3,2024-07-20
8898,3,2024-06-14
8899,4,2024-06-06
8900,3,2024-01-10
8901,1,2024-08-19
8902,1,2024-06-25
8903,2,2024-04-25
8904,4,2024-10-26
8905,2,2024-05-08
8906,4,2024-01-08
8907,4,2024-04-02
8908,1,2024-04-15
8909,2,2024-05-15
8910,1,2024-08-25
8911,1,2024-02-23
8912,3,2024-08-12
8913,1,2024-10-07
8914,2,2024-03-15
8915,2,2024-04-26
8916,3,2024-03-18
8917,4,2024-07-18
8918,1,2024-08-08
8919,3,2024-08-26
8920,3,2024-05-01
8921,3,2024-01-03
8922,3,2024-05-07
8923,4,2024-07-27
8924,3,2024-08-25
8925,3,2024-09-04
8926,2,2024-09-12
8927,2,2024-10-27
8928,4,2024-08-19
8929,2,2024-04-11
8930,3,2024-05-23
8931,4,2024-05-01
8932,1,2024-08-04
8933,3,2024-04-18
8934,1,2024-04-11
8935,1,2024-10-10
8936,3,2024-10-02
8937,2,2024-02-03
8938,2,2024-10-13
8939,1,2024-01-30
8940,2,2024-04-01
8941,4,2024-03-01
8942,3,2024-05-16
8943,3,2024-05-10
8944,4,2024-02-12
8945,2,2024-06-09
8946,3,2024-04-26
8947,2,2024-02-09
8948,2,2024-10-25
8949,2,2024-04-05
8950,2,2024-04-04
8951,4,2024-03-30
8952,2,2024-06-09
8953,1,2024-09-20
8954,3,2024-01-24
8955,2,2024-05-19
8956,1,2024-10-19
8957,1,2024-08-28
8958,1,2024-01-07
8959,2,2024-02-28
8960,3,2024-10-02
8961,2,2024-02-28
8962,4,2024-04-18
8963,2,2024-03-22
8964,3,2024-11-01
8965,2,2024-04-19
8966,3,2024-01-23
8967,3,2024-07-04
8968,2,2024-09-30
8969,1,2024-08-11
8970,1,2024-07-21
8971,1,2024-09-12
8972,1,2024-06-24
8973,2,2024-01-09
8974,3,2024-10-24
8975,2,2024-08-12
8976,3,2024-05-27
8977,2,2024-08-26
8978,2,2024-02-04
8979,2,2024-05-22
8980,2,2024-01-02
8981,3,2024-10-28
8982,2,2024-02-07
8983,3,2024-05-07
8984,2,2024-10-04
8985,4,2024-02-21
8986,3,2024-09-07
8987,1,2024-07-02
8988,2,2024-10-07
8989,1,2024-07-16
8990,3,2024-01-19
8991,2,2024-06-11
8992,2,2024-06-28
8993,2,2024-04-06
8994,4,2024-04-17
8995,1,2024-06-23
8996,2,2024-04-20
8997,1,2024-07-25
8998,1,2024-04-20
8999,2,2024-04-28
9000,4,2024-04-23
9001,4,2024-07-26
9002,4,2024-04-12
9003,3,2024-07-26
9004,4,2024-08-06
9005,3,2024-09-14
9006,3,2024-01-02
9007,4,2024-08-18
9008,1,2024-08-20
9009,4,2024-06-05
9010,2,2024-08-09
9011,1,2024-08-15
9012,4,2024-09-06
9013,3,2024-06-21
9014,4,2024-10-11
9015,1,2024-06-27
9016,2,2024-03-27
9017,3,2024-04-22
9018,4,2024-02-17
9019,2,2024-03-16
9020,1,2024-04-20
9021,1,2024-09-20
9022,2,2024-07-20
9023,3,2024-08-19
9024,1,2024-06-28
9025,1,2024-02-07
9026,4,2024-03-18
9027,1,2024-02-14
9028,3,2024-09-04
9029,4,2024-03-18
9030,3,2024-01-04
9031,3,2024-04-27
9032,4,2024-05-29
9033,3,2024-03-28
9034,1,2024-02-11
9035,3,2024-08-15
9036,3,2024-10-29
9037,1,2024-08-26
9038,4,2024-08-09
9039,4,2024-03-16
9040,2,2024-03-20
9041,1,2024-04-15
9042,3,2024-10-02
9043,2,2024-02-26
9044,2,2024-01-08
9045,4,2024-06-28
9046,2,2024-09-02
9047,2,2024-08-13
9048,2,2024-03-30
9049,3,2024-09-18
9050,2,2024-09-23
9051,2,2024-07-25
9052,3,2024-07-09
9053,2,2024-05-09
9054,4,2024-07-31
9055,2,2024-07-19
9056,1,2024-05-02
9057,3,2024-06-19
9058,4,2024-06-16
9059,4,2024-08-22
9060,2,2024-06-09
9061,3,2024-11-06
9062,2,2024-08-02
9063,2,2024-02-12
9064,2,2024-10-01
9065,4,2024-06-08
9066,4,2024-08-24
9067,2,2024-01-29
9068,2,2024-08-06
9069,4,2024-02-10
9070,3,2024-04-17
9071,4,2024-08-18
9072,4,2024-09-23
9073,1,2024-06-09
9074,1,2024-08-12
9075,2,2024-06-10
9076,2,2024-02-18
9077,1,2024-06-14
9078,2,2024-11-05
9079,1,2024-09-05
9080,3,2024-01-02
9081,2,2024-04-01
9082,3,2024-06-01
9083,2,2024-07-28
9084,2,2024-05-19
9085,2,2024-09-24
9086,2,2024-08-17
9087,2,2024-03-07
9088,4,2024-04-25
9089,3,2024-04-02
9090,3,2024-09-26
9091,3,2024-08-01
9092,4,2024-02-16
9093,4,2024-05-22
9094,3,2024-01-19
9095,4,2024-05-30
9096,1,2024-02-02
9097,4,2024-04-11
9098,3,2024-06-12
9099,2,2024-02-19
9100,3,2024-02-16
9101,1,2024-03-03
9102,3,2024-06-13
9103,2,2024-03-14
9104,3,2024-05-24
9105,1,2024-04-01
9106,4,2024-04-23
9107,4,2024-07-11
9108,3,2024-01-17
9109,3,2024-01-21
9110,1,2024-05-24
9111,1,2024-10-23
9112,3,2024-05-01
9113,1,2024-05-03
9114,2,2024-09-11
9115,2,2024-05-15
9116,1,2024-05-15
9117,4,2024-08-14
9118,1,2024-01-02
9119,1,2024-10-30
9120,3,2024-04-20
9121,1,2024-02-12
9122,1,2024-01-09
9123,3,2024-01-07
9124,1,2024-09-30
9125,2,2024-09-11
9126,3,2024-08-02
9127,4,2024-10-29
9128,4,2024-09-27
9129,2,2024-05-11
9130,3,2024-04-05
9131,1,2024-09-11
9132,2,2024-04-19
9133,3,2024-02-10
9134,4,2024-02-14
9135,4,2024-06-09
9136,4,2024-02-21
9137,4,2024-01-02
9138,4,2024-07-18
9139,1,2024-07-07
9140,1,2024-04-17
9141,4,2024-09-29
9142,1,2024-02-03
9143,3,2024-02-24
9144,3,2024-10-26
9145,2,2024-10-27
9146,1,2024-08-14
9147,1,2024-07-12
9148,3,2024-02-18
9149,1,2024-02-02
9150,1,2024-09-03
9151,3,2024-07-21
9152,3,2024-01-10
9153,1,2024-05-04
9154,4,2024-07-03
9155,3,2024-01-08
9156,4,2024-03-11
9157,3,2024-01-07
9158,3,2024-08-15
9159,2,2024-05-11
9160,3,2024-04-24
9161,1,2024-01-16
9162,2,2024-08-16
9163,4,2024-03-04
9164,2,2024-09-22
9165,1,2024-05-27
9166,4,2024-06-15
9167,4,2024-08-29
9168,4,2024-08-20
9169,1,2024-07-18
9170,2,2024-06-05
9171,4,2024-07-28
9172,2,2024-04-03
9173,4,2024-08-24
9174,3,2024-02-02
9175,1,2024-06-18
9176,2,2024-08-09
9177,3,2024-10-22
9178,1,2024-09-22
9179,1,2024-01-30
9180,4,2024-02-29
9181,2,2024-06-05
9182,2,2024-04-28
9183,1,2024-04-30
9184,4,2024-08-18
9185,2,2024-11-03
9186,1,2024-08-02
9187,4,2024-05-07
9188,4,2024-06-18
9189,4,2024-06-22
9190,3,2024-07-28
9191,3,2024-04-08
9192,4,2024-08-30
9193,1,2024-11-03
9194,1,2024-08-17
9195,4,2024-01-16
9196,1,2024-02-15
9197,4,2024-06-21
9198,3,2024-05-12
9199,3,2024-09-11
9200,4,2024-08-20
9201,3,2024-08-01
9202,4,2024-07-26
9203,1,2024-06-20
9204,4,2024-04-12
9205,2,2024-09-16
9206,2,2024-04-06
9207,3,2024-07-28
9208,3,2024-08-20
9209,3,2024-10-15
9210,2,2024-05-25
9211,3,2024-05-15
9212,3,2024-06-22
9213,3,2024-09-07
9214,2,2024-09-05
9215,1,2024-03-06
9216,4,2024-03-05
9217,2,2024-01-11
9218,3,2024-10-28
9219,2,2024-05-27
9220,3,2024-03-02
9221,3,2024-01-18
9222,3,2024-06-26
9223,1,2024-01-08
9224,2,2024-06-25
9225,3,2024-07-04
9226,3,2024-04-15
9227,1,2024-07-18
9228,2,2024-06-16
9229,2,2024-01-05
9230,4,2024-10-20
9231,3,2024-05-04
9232,3,2024-05-19
9233,1,2024-06-04
9234,1,2024-05-13
9235,1,2024-05-09
9236,1,2024-10-19
9237,1,2024-01-24
9238,1,2024-02-20
9239,3,2024-02-11
9240,4,2024-03-25
9241,4,2024-11-03
9242,2,2024-03-29
9243,3,2024-10-04
9244,2,2024-02-26
9245,4,2024-05-03
9246,2,2024-06-07
9247,1,2024-06-10
9248,4,2024-10-25
9249,1,2024-01-05
9250,1,2024-09-30
9251,3,2024-06-28
9252,2,2024-02-25
9253,1,2024-07-08
9254,4,2024-06-29
9255,2,2024-03-31
9256,2,2024-05-07
9257,4,2024-10-20
9258,2,2024-01-15
9259,2,2024-06-13
9260,4,2024-03-12
9261,3,2024-05-17
9262,1,2024-07-08
9263,4,2024-03-05
9264,3,2024-05-30
9265,2,2024-07-31
9266,4,2024-08-20
9267,4,2024-08-29
9268,4,2024-06-20
9269,2,2024-01-28
9270,2,2024-04-10
9271,4,2024-01-22
9272,4,2024-07-03
9273,1,2024-06-22
9274,2,2024-02-19
9275,3,2024-05-23
9276,4,2024-05-29
9277,4,2024-10-30
9278,1,2024-05-14
9279,3,2024-05-27
9280,3,2024-05-22
9281,1,2024-05-02
9282,3,2024-02-04
9283,1,2024-08-23
9284,4,2024-07-24
9285,3,2024-01-29
9286,1,2024-03-13
9287,2,2024-08-27
9288,3,2024-05-31
9289,2,2024-09-14
9290,1,2024-06-03
9291,2,2024-11-04
9292,1,2024-05-09
9293,4,2024-06-07
9294,1,2024-06-29
9295,4,2024-06-19
9296,3,2024-04-12
9297,4,2024-01-28
9298,2,2024-05-21
9299,1,2024-01-13
9300,3,2024-08-09
9301,1,2024-03-29
9302,3,2024-01-09
9303,4,2024-04-25
9304,1,2024-10-30
9305,4,2024-01-02
9306,2,2024-06-21
9307,3,2024-08-16
9308,3,2024-09-20
9309,3,2024-08-21
9310,3,2024-01-05
9311,2,2024-03-25
9312,2,2024-04-22
9313,3,2024-01-29
9314,1,2024-10-22
9315,4,2024-04-14
9316,2,2024-06-02
9317,2,2024-04-13
9318,4,2024-05-02
9319,3,2024-09-16
9320,4,2024-04-05
9321,2,2024-03-14
9322,4,2024-09-22
9323,4,2024-10-03
9324,3,2024-06-21
9325,3,2024-08-18
9326,3,2024-08-23
9327,3,2024-09-20
9328,3,2024-09-10
9329,4,2024-01-27
9330,4,2024-08-29
9331,2,2024-05-25
9332,2,2024-03-28
9333,2,2024-01-01
9334,3,2024-07-05
9335,2,2024-08-02
9336,3,2024-10-13
9337,4,2024-08-07
9338,2,2024-02-15
9339,3,2024-05-24
9340,3,2024-05-04
9341,2,2024-09-02
9342,3,2024-06-08
9343,3,2024-09-12
9344,4,2024-02-13
9345,3,2024-01-28
9346,4,2024-01-22
9347,4,2024-02-19
9348,2,2024-09-24
9349,3,2024-04-12
9350,2,2024-06-26
9351,3,2024-08-18
9352,3,2024-09-02
9353,2,2024-04-28
9354,2,2024-10-17
9355,2,2024-04-16
9356,2,2024-01-16
9357,3,2024-10-22
9358,4,2024-08-27
9359,1,2024-06-05
9360,3,2024-11-01
9361,4,2024-08-01
9362,2,2024-09-08
9363,3,2024-03-22
9364,4,2024-01-27
9365,3,2024-07-07
9366,1,2024-04-16
9367,3,2024-03-08
9368,2,2024-01-09
9369,1,2024-04-23
9370,4,2024-03-30
9371,1,2024-06-20
9372,3,2024-08-31
9373,1,2024-01-21
9374,1,2024-05-09
9375,4,2024-11-04
9376,3,2024-01-25
9377,4,2024-07-02
9378,4,2024-03-27
9379,1,2024-10-26
9380,1,2024-06-26
9381,1,2024-04-01
9382,2,2024-08-08
9383,2,2024-02-01
9384,3,2024-02-12
9385,1,2024-02-01
9386,2,2024-04-20
9387,2,2024-02-16
9388,2,2024-07-24
9389,4,2024-06-15
9390,3,2024-01-12
9391,4,2024-05-18
9392,3,2024-06-27
9393,2,2024-01-01
9394,3,2024-05-25
9395,3,2024-01-15
9396,2,2024-01-05
9397,2,2024-09-26
9398,4,2024-04-07
9399,2,2024-09-29
9400,4,2024-10-17
9401,2,2024-05-24
